1738495584,919.0702,1738495584,922,-2.92981,-2.861142,5.770332,525601191,26
1738496608,963.1879,1738496608,961,2.187927,2.136648,5.456665,526625229,27
1738497633,12.42245,1738497633,13,-0.577549,-0.5640126,5.527683,527649273,25
1738498657,59.88174,1738498657,56,3.881737,3.790758,5.320544,528673315,29
1738499681,112.7543,1738499681,115,-2.245705,-2.193071,5.290954,529697362,28
1738500705,154.2489,1738500705,156,-1.751129,-1.710087,5.474419,530721398,25
1738501729,201.8843,1738501729,198,3.884338,3.793299,5.563192,531745440,29
1738502753,250.1249,1738502753,248,2.124924,2.075121,5.580946,532769482,30
1738503777,296.0314,1738503777,296,0.03143311,0.03069639,5.640128,533793523,28
1738504801,348.2894,1738504801,346,2.289398,2.23574,5.764408,534817569,30
1738505825,392.8869,1738505825,396,-3.113098,-3.040135,5.65788,535841608,26
1738506849,435.425,1738506849,437,-1.575012,-1.538098,5.580946,536865645,25
1738507873,481.0797,1738507873,477,4.079651,3.984034,-0.01783634,537889897,240
1738508897,739.7955,1738508897,736,3.795532,3.706574,1.219128,538913938,26
1738509921,790.2427,1738509921,779,11.24268,10.97917,2.485637,539937984,34
1738510945,830.9017,1738510945,837,-6.098328,-5.955398,3.592319,540962018,24
1738511969,875.403,1738511969,870,5.402954,5.276322,4.758175,541986057,27
1738512993,921.4433,1738512993,921,0.4432983,0.4329085,5.965458,543010097,25
1738514017,960.1625,1738514017,962,-1.837463,-1.794398,7.17277,544034130,23
1738515042,16.18303,1738515042,13,3.183033,3.108431,8.664182,545058180,28
1738516066,60.1078,1738516066,66,-5.892197,-5.754098,10.00179,546082218,25
1738517090,115.758,1738517090,110,5.75798,5.623027,11.48742,547106268,35
1738518114,162.5736,1738518114,176,-13.42641,-13.11172,5.799926,548130309,28
1738519138,207.0028,1738519138,209,-1.997177,-1.950368,5.764415,549154347,24
1738520162,249.0254,1738520162,247,2.02536,1.977891,5.835431,550178383,25
1738521186,300.8121,1738521186,296,4.812073,4.69929,5.918284,551202430,31
1738522210,343.3906,1738522210,347,-3.609406,-3.52481,5.865021,552226466,26
1738523234,388.9215,1738523234,386,2.921539,2.853065,5.823596,553250506,28
1738524258,436.6666,1738524258,437,-0.3334351,-0.3256202,5.592787,554274547,27
1738525282,482.0486,1738525282,480,2.048615,2.0006,5.7585,555298587,29
1738526306,527.196,1738526306,526,1.195984,1.167953,5.740748,556322626,29
1738527330,576.8977,1738527330,576,0.8977051,0.876665,6.066251,557346669,30
1738528354,623.9974,1738528354,627,-3.002563,-2.932191,5.930129,558370711,28
1738529378,668.5839,1738529378,669,-0.4161377,-0.4063844,5.841354,559394750,27
1738530402,719.1907,1738530402,716,3.190735,3.115952,5.811762,560418795,30
1738531426,770.3341,1738531426,766,4.334106,4.232526,5.930124,561442839,33
1738532450,816.4756,1738532450,820,-3.524414,-3.44181,5.918284,562466880,30
1738533474,865.6646,1738533474,868,-2.335388,-2.280653,5.817673,563490923,28
1738534498,911.4926,1738534498,910,1.492615,1.457631,5.728899,564514963,27
1738535522,958.4766,1738535522,958,0.4766235,0.4654526,5.717062,565539004,27
1738536547,14.16694,1738536547,11,3.166936,3.092711,5.817671,566563054,30
1738537571,62.66662,1738537571,66,-3.333378,-3.255252,5.817668,567587096,28
1738538595,108.152,1738538595,109,-0.8479843,-0.8281096,5.811751,568611136,25
1738539619,151.9133,1738539619,151,0.9133301,0.8919238,5.687469,569635174,27
1738540643,202.2668,1738540643,197,5.2668,5.143359,5.793998,570659219,31
1738541667,247.1741,1738541667,249,-1.825882,-1.783088,5.829508,571683258,30
1738542691,298.894,1738542691,297,1.893951,1.849562,5.977464,572707303,32
1738543715,342.0998,1738543715,347,-4.900177,-4.785329,5.847265,573731341,26
1738544739,387.4625,1738544739,387,0.4624634,0.4516243,5.722984,574755380,28
1738545763,427.3365,1738545763,430,-2.663544,-2.601117,5.533606,575779415,24
1738546787,470.3282,1738546787,469,1.328156,1.297027,5.545445,576803452,26
1738547811,520.6027,1738547811,516,4.602661,4.494786,5.569118,577827497,29
1738548835,569.8951,1738548835,571,-1.104919,-1.079023,5.539526,578851539,27
1738549859,615.5736,1738549859,617,-1.426392,-1.39296,5.504017,579875580,26
1738550883,692.0114,1738550883,659,33.01141,32.23771,6.373998,580899650,57
1738551907,742.2498,1738551907,768,-25.75024,-25.14672,6.29705,581923695,32
1738552931,793.7667,1738552931,796,-2.233337,-2.180994,6.297036,582947740,30
1738553955,840.6444,1738553955,841,-0.3555908,-0.3472566,6.214174,583971783,31
1738554979,886.0262,1738554979,891,-4.973816,-4.857242,5.959687,584995821,27
1738556003,928.0222,1738556003,929,-0.9778442,-0.9549259,5.551333,586019857,26
1738557027,974.9216,1738557027,974,0.9215698,0.8999704,5.332363,587043899,26
1738558052,25.72273,1738558052,18,7.722731,7.541729,5.302776,588067944,32
1738559076,73.98676,1738559076,77,-3.013237,-2.942614,5.131153,589091986,30
